,TRY,CHF,SEK,RUB,NZL,NOK,MXN,JPY,GBP,EUR,CNH,CLP,CAD,ARB,AUD,ZAR,USD,BRL
2000-08-16,,1.718474,9.260251,,,8.921958,,108.520723,0.671958,1.102293,,,1.481592,,1.702712,7.006504,,
2000-08-17,,1.709956,9.224289,,,8.846827,,108.446389,0.669037,1.094092,,,1.477571,,1.690481,6.946608,,
2000-08-18,,1.711625,9.219897,,,8.850663,,108.92955,0.667141,1.09565,,,1.475622,,1.688616,6.878492,,
2000-08-19,,1.711625,9.219897,,,8.850663,,108.92955,0.667141,1.09565,,,1.475622,,1.688616,6.878492,,
2000-08-20,,1.711625,9.219897,,,8.850663,,108.92955,0.667141,1.09565,,,1.475622,,1.688616,6.878492,,
2000-08-21,,1.728693,9.30788,,,8.927186,,108.201263,0.671506,1.108279,,,1.472681,,1.697329,6.957664,,
2000-08-22,,1.739634,9.328912,,,8.976817,,108.415069,0.674097,1.114579,,,1.478377,,1.708426,6.982278,,
2000-08-23,,1.740861,9.359946,,,9.042386,,107.311056,0.680646,1.121328,,,1.484301,,1.755887,7.005943,,
2000-08-24,,1.718708,9.280737,,,8.999112,,107.234798,0.675322,1.109632,,,1.484132,,1.746782,6.943298,,
2000-08-25,,1.713003,9.289436,,,8.974615,,107.094557,0.679526,1.108525,,,1.4811,,1.74382,6.915641,,
2000-08-26,,1.713003,9.289436,,,8.974615,,107.094557,0.679526,1.108525,,,1.4811,,1.74382,6.915641,,
2000-08-27,,1.713003,9.289436,,,8.974615,,107.094557,0.679526,1.108525,,,1.4811,,1.74382,6.915641,,
2000-08-28,,1.713889,9.344066,,,8.95015,,106.450538,0.678472,1.110248,,,1.484512,,1.746753,6.921505,,
2000-08-29,,1.723034,9.406581,,,9.00502,,106.45845,0.685666,1.115449,,,1.482209,,1.749024,6.91913,,
2000-08-30,,1.737905,9.465148,,,9.063868,,106.409249,0.688293,1.12246,,,1.483893,,1.751712,6.972275,,
2000-08-31,,1.740175,9.399618,,,9.07029,,106.411408,0.689086,1.122839,,,1.475522,,1.745677,6.952392,,
2000-09-01,,1.741182,9.406875,,,9.060885,,106.459223,0.692541,1.123343,,,1.471804,,1.745001,7.009324,,
2000-09-02,,1.741182,9.406875,,,9.060885,,106.459223,0.692541,1.123343,,,1.471804,,1.745001,7.009324,,
2000-09-03,,1.741182,9.406875,,,9.060885,,106.459223,0.692541,1.123343,,,1.471804,,1.745001,7.009324,,
2000-09-04,,1.725778,9.302222,,,8.977556,,105.688889,0.683889,1.111111,,,1.472778,,1.736889,6.950556,,
2000-09-05,,1.743192,9.465339,,,9.112086,,105.986946,0.688499,1.125366,,,1.475242,,1.748706,6.918749,,
2000-09-06,,1.755727,9.534475,,,9.134724,,105.772284,0.686664,1.134044,,,1.477886,,1.769676,6.996258,,
2000-09-07,,1.782849,9.607308,,,9.238128,,105.129092,0.698018,1.152605,,,1.483748,,1.803827,7.239166,,
2000-09-08,,1.773326,9.547796,,,9.198626,,105.609616,0.700859,1.14482,,,1.474986,,1.787293,7.058042,,
2000-09-09,,1.773326,9.547796,,,9.198626,,105.609616,0.700859,1.14482,,,1.474986,,1.787293,7.058042,,
2000-09-10,,1.773326,9.547796,,,9.198626,,105.609616,0.700859,1.14482,,,1.474986,,1.787293,7.058042,,
2000-09-11,,1.776978,9.750378,,,9.322802,,106.109885,0.711,1.161575,,,1.477059,,1.791149,7.105587,,
2000-09-12,,1.766659,9.753309,,,9.310425,,106.280474,0.712097,1.160901,,,1.480265,,1.791038,7.114929,,
2000-09-13,,1.766351,9.696788,,,9.282413,,107.268315,0.704299,1.155535,,,1.4792,,1.804137,7.057083,,
2000-09-14,,1.756011,9.658346,,,9.229265,,107.155182,0.706776,1.150351,,,1.490395,,1.810077,7.080525,,
2000-09-15,,1.773418,9.741149,,,9.310505,,107.533372,0.708532,1.160766,,,1.487522,,1.81776,7.1278,,
2000-09-16,,1.773418,9.741149,,,9.310505,,107.533372,0.708532,1.160766,,,1.487522,,1.81776,7.1278,,
2000-09-17,,1.773418,9.741149,,,9.310505,,107.533372,0.708532,1.160766,,,1.487522,,1.81776,7.1278,,
2000-09-18,,1.786887,9.846352,,,9.387755,,106.849636,0.712409,1.172883,,,1.484635,,1.840488,7.266362,,
2000-09-19,,1.779651,9.809741,,,9.369512,,106.907856,0.707177,1.170823,,,1.486828,,1.842407,7.234867,,
2000-09-20,,1.784214,9.867862,,,9.407739,,106.536102,0.708943,1.179802,,,1.480533,,1.8458,7.340609,,
2000-09-21,,1.771469,9.842797,,,9.392304,,106.428907,0.70061,1.173158,,,1.486509,,1.85359,7.358869,,
2000-09-22,,1.72306,9.507312,,,9.021372,,107.705287,0.675816,1.124859,,,1.490551,,1.794151,7.144319,,
2000-09-23,,1.72306,9.507312,,,9.021372,,107.705287,0.675816,1.124859,,,1.490551,,1.794151,7.144319,,
2000-09-24,,1.72306,9.507312,,,9.021372,,107.705287,0.675816,1.124859,,,1.490551,,1.794151,7.144319,,
2000-09-25,,1.735576,9.63512,,,9.144812,,107.605473,0.685861,1.140251,,,1.488483,,1.834436,7.223261,,
2000-09-26,,1.734384,9.69453,,,9.161242,,107.2856,0.68882,1.141944,,,1.487838,,1.826196,7.25728,,
2000-09-27,,1.721476,9.601625,,,9.066697,,107.764361,0.68051,1.128541,,,1.490351,,1.822593,7.185645,,
2000-09-28,,1.727468,9.687613,,,9.065897,,107.540761,0.681499,1.132246,,,1.499207,,1.81986,7.266644,,
2000-09-29,,1.738734,9.70907,,,9.140901,,108.317171,0.682031,1.140901,,,1.505762,,1.845978,7.275071,,
2000-09-30,,1.738734,9.70907,,,9.140901,,108.317171,0.682031,1.140901,,,1.505762,,1.845978,7.275071,,
2000-10-01,,1.738734,9.70907,,,9.140901,,108.317171,0.682031,1.140901,,,1.505762,,1.845978,7.275071,,
2000-10-02,,1.731084,9.686435,,,9.126335,,108.486708,0.679845,1.136105,,,1.503636,,1.840377,7.189957,,
2000-10-03,,1.731142,9.786032,,,9.164327,,108.570124,0.684811,1.141162,,,1.507703,,1.845829,7.197421,,
2000-10-04,,1.735968,9.817869,,,9.203895,,109.175258,0.686827,1.145475,,,1.500344,,1.862887,7.227262,,
2000-10-05,,1.733212,9.7257,,,9.145231,,109.207831,0.685067,1.138174,,,1.496244,,1.855793,7.198498,,
2000-10-06,,1.752499,9.801218,,,9.229001,,108.950936,0.689992,1.149029,,,1.493393,,1.873837,7.267149,,
2000-10-07,,1.752499,9.801218,,,9.229001,,108.950936,0.689992,1.149029,,,1.493393,,1.873837,7.267149,,
2000-10-08,,1.752499,9.801218,,,9.229001,,108.950936,0.689992,1.149029,,,1.493393,,1.873837,7.267149,,
2000-10-09,,1.749626,9.833237,,,9.251294,,108.970673,0.689822,1.150086,,,1.503048,,1.871765,7.313283,,
2000-10-10,,1.741887,9.886137,,,9.236326,,108.015136,0.686389,1.146657,,,1.502121,,1.878798,7.322555,,
2000-10-11,,1.732683,9.856078,,,9.233945,,107.993119,0.679472,1.146789,,,1.502982,,1.862385,7.383257,,
2000-10-12,,1.747803,9.925069,,,9.294403,,107.539315,0.678191,1.156337,,,1.505666,,1.883904,7.446693,,
2000-10-13,,1.746494,9.864959,,,9.321896,,107.80109,0.683088,1.159152,,,1.517677,,1.882694,7.391677,,
2000-10-14,,1.746494,9.864959,,,9.321896,,107.80109,0.683088,1.159152,,,1.517677,,1.882694,7.391677,,
2000-10-15,,1.746494,9.864959,,,9.321896,,107.80109,0.683088,1.159152,,,1.517677,,1.882694,7.391677,,
2000-10-16,,1.776759,9.987076,,,9.398426,,108.201151,0.689931,1.17495,,,1.509928,,1.902714,7.564211,,
2000-10-17,,1.780014,10.004708,,,9.439736,,107.968456,0.693856,1.177024,,,1.520951,,1.925259,7.59169,,
2000-10-18,,1.769619,10.01173,,,9.432258,,108.234604,0.681642,1.173021,,,1.517889,,1.917302,7.710499,,
2000-10-19,,1.788135,10.092736,,,9.515634,,108.108429,0.692783,1.188919,,,1.512305,,1.930329,7.683629,,
2000-10-20,,1.78159,10.066257,,,9.439186,,108.920965,0.685991,1.183152,,,1.511358,,1.888074,7.542593,,
2000-10-21,,1.78159,10.066257,,,9.439186,,108.920965,0.685991,1.183152,,,1.511358,,1.888074,7.542593,,
2000-10-22,,1.78159,10.066257,,,9.439186,,108.920965,0.685991,1.183152,,,1.511358,,1.888074,7.542593,,
2000-10-23,,1.792288,10.127731,,,9.483109,,108.630775,0.686403,1.193745,,,1.513549,,1.884684,7.567984,,
2000-10-24,,1.790603,10.089673,,,9.465657,,108.227999,0.687694,1.192464,,,1.511925,,1.891486,7.580491,,
2000-10-25,,1.807512,10.226315,,,9.558204,,108.101601,0.695799,1.203804,,,1.52209,,1.923438,7.628747,,
2000-10-26,,1.828405,10.312651,,,9.603732,,108.21619,0.7008,1.211827,,,1.513694,,1.93444,7.702496,,
2000-10-27,,1.816915,10.176718,,,9.523667,,108.757809,0.691855,1.201346,,,1.521624,,1.923354,7.787963,,
2000-10-28,,1.816915,10.176718,,,9.523667,,108.757809,0.691855,1.201346,,,1.521624,,1.923354,7.787963,,
2000-10-29,,1.816915,10.176718,,,9.523667,,108.757809,0.691855,1.201346,,,1.521624,,1.923354,7.787963,,
2000-10-30,,1.796157,10.014973,,,9.325631,,108.712568,0.682504,1.178967,,,1.531478,,1.899906,7.498703,,
2000-10-31,,1.807057,10.077581,,,9.37151,,109.160033,0.696566,1.188072,,,1.531068,,1.945705,7.618273,,
2000-11-01,,1.786182,9.900748,,,9.184007,,108.522329,0.692892,1.169044,,,1.524199,,1.910334,7.524433,,
2000-11-02,,1.768217,9.825353,,,9.190377,,108.292852,0.687139,1.156604,,,1.533773,,1.894518,7.463798,,
2000-11-03,,1.752577,9.75945,,,9.090493,,107.250859,0.684994,1.145475,,,1.529668,,1.892325,7.366667,,
2000-11-04,,1.752577,9.75945,,,9.090493,,107.250859,0.684994,1.145475,,,1.529668,,1.892325,7.366667,,
2000-11-05,,1.752577,9.75945,,,9.090493,,107.250859,0.684994,1.145475,,,1.529668,,1.892325,7.366667,,
2000-11-06,,1.759778,9.890389,,,9.209646,,107.142033,0.697242,1.153802,,,1.532595,,1.895119,7.514596,,
2000-11-07,,1.771748,9.98882,,,9.281472,,107.29009,0.698964,1.164551,,,1.52859,,1.898218,7.495749,,
2000-11-08,,1.775675,10.01402,,,9.302489,,107.746232,0.701951,1.168361,,,1.537212,,1.89216,7.69459,,
2000-11-09,,1.782792,10.078772,,,9.31661,,107.3145,0.708827,1.172196,,,1.542375,,1.905521,7.876333,,
2000-11-10,,1.75637,9.89623,,,9.164072,,107.713594,0.693301,1.153004,,,1.548945,,1.901533,7.530497,,
2000-11-11,,1.75637,9.89623,,,9.164072,,107.713594,0.693301,1.153004,,,1.548945,,1.901533,7.530497,,
2000-11-12,,1.75637,9.89623,,,9.164072,,107.713594,0.693301,1.153004,,,1.548945,,1.901533,7.530497,,
2000-11-13,,1.765081,10.013921,,,9.264501,,107.679814,0.691647,1.160093,,,1.547332,,1.92297,7.640835,,
2000-11-14,,1.770244,10.069323,,,9.31143,,107.887685,0.698707,1.165094,,,1.541186,,1.922055,7.636724,,
2000-11-15,,1.771522,10.053513,,,9.350861,,108.445789,0.699279,1.163332,,,1.549093,,1.921359,7.660889,,
2000-11-16,,1.782238,10.096627,,,9.353483,,108.86918,0.698681,1.166997,,,1.551756,,1.922978,7.641498,,
2000-11-17,,1.786057,10.123609,,,9.380199,,108.904511,0.697598,1.171646,,,1.556883,,1.921734,7.684007,,
2000-11-18,,1.786057,10.123609,,,9.380199,,108.904511,0.697598,1.171646,,,1.556883,,1.921734,7.684007,,
2000-11-19,,1.786057,10.123609,,,9.380199,,108.904511,0.697598,1.171646,,,1.556883,,1.921734,7.684007,,
2000-11-20,,1.801484,10.209708,,,9.430961,,109.213007,0.704406,1.178134,,,1.556668,,1.948044,7.78287,,
2000-11-21,,1.79561,10.253717,,,9.480765,,110.077885,0.702384,1.18008,,,1.556998,,1.957399,7.773189,,
2000-11-22,,1.803773,10.306086,,,9.512398,,109.692727,0.712896,1.18638,,,1.54965,,1.926207,7.926919,,
2000-11-23,,1.802658,10.314465,,,9.501602,,110.240892,0.71081,1.186662,,,1.545627,,1.924884,7.793521,,
2000-11-24,,1.802394,10.286747,,,9.39936,,111.16643,0.710526,1.185396,,,1.545401,,1.911807,7.886439,,
2000-11-25,,1.802394,10.286747,,,9.39936,,111.16643,0.710526,1.185396,,,1.545401,,1.911807,7.886439,,
2000-11-26,,1.802394,10.286747,,,9.39936,,111.16643,0.710526,1.185396,,,1.545401,,1.911807,7.886439,,
2000-11-27,,1.802522,10.312158,,,9.515822,,111.158696,0.714966,1.189626,,,1.538663,,1.922436,7.87961,,
2000-11-28,,1.769419,10.145427,,,9.363392,,110.431024,0.705175,1.168088,,,1.529611,,1.895339,7.785539,,
2000-11-29,,1.749595,10.03052,,,9.269364,,109.83815,0.696763,1.156069,,,1.534682,,1.906127,7.714104,,
2000-11-30,,1.738254,10.057001,,,9.188392,,111.054813,0.704284,1.151543,,,1.540189,,1.905919,7.771764,,
2000-12-01,,1.73257,9.911734,,,9.255867,,111.906125,0.697997,1.14482,,,1.529594,,1.866285,7.659989,,
2000-12-02,,1.73257,9.911734,,,9.255867,,111.906125,0.697997,1.14482,,,1.529594,,1.866285,7.659989,,
2000-12-03,,1.73257,9.911734,,,9.255867,,111.906125,0.697997,1.14482,,,1.529594,,1.866285,7.659989,,
2000-12-04,,1.702515,9.669735,,,9.116412,,110.687023,0.687247,1.122586,,,1.550741,,1.834306,7.628985,,
2000-12-05,,1.713394,9.711691,,,9.175596,,110.692395,0.697389,1.135074,,,1.540636,,1.848808,7.636436,,
2000-12-06,,1.712279,9.669008,,,9.13797,,110.738559,0.699366,1.132759,,,1.542932,,1.833031,7.522768,,
2000-12-07,,1.694286,9.655373,,,9.06575,,110.589288,0.686906,1.118193,,,1.525998,,1.820642,7.57531,,
2000-12-08,,1.700731,9.687802,,,9.088252,,111.017426,0.68724,1.124227,,,1.526925,,1.830804,7.577178,,
2000-12-09,,1.700731,9.687802,,,9.088252,,111.017426,0.68724,1.124227,,,1.526925,,1.830804,7.577178,,
2000-12-10,,1.700731,9.687802,,,9.088252,,111.017426,0.68724,1.124227,,,1.526925,,1.830804,7.577178,,
2000-12-11,,1.714107,9.683099,,,9.185597,,110.779191,0.684575,1.135847,,,1.518969,,1.845638,7.621649,,
2000-12-12,,1.712594,9.710772,,,9.202915,,111.466636,0.691073,1.138693,,,1.526987,,1.844682,7.847985,,
2000-12-13,,1.718793,9.785437,,,9.27069,,112.482853,0.688386,1.143118,,,1.529035,,1.850937,7.884774,,
2000-12-14,,1.703247,9.696798,,,9.175246,,112.625863,0.684919,1.13135,,,1.518724,,1.844779,7.653581,,
2000-12-15,,1.679207,9.587044,,,9.027159,,112.344167,0.676536,1.11309,,,1.516028,,1.832035,7.656612,,
2000-12-16,,1.679207,9.587044,,,9.027159,,112.344167,0.676536,1.11309,,,1.516028,,1.832035,7.656612,,
2000-12-17,,1.679207,9.587044,,,9.027159,,112.344167,0.676536,1.11309,,,1.516028,,1.832035,7.656612,,
2000-12-18,,1.679121,9.63975,,,9.018514,,112.134731,0.675887,1.115325,,,1.525876,,1.841289,7.65503,,
2000-12-19,,1.692014,9.788835,,,9.091318,,112.276761,0.684488,1.123217,,,1.526115,,1.849938,7.743457,,
2000-12-20,,1.673695,9.633293,,,9.002097,,112.650403,0.679545,1.103875,,,1.52412,,1.822497,7.538139,,
2000-12-21,,1.66674,9.581784,,,8.939427,,111.928712,0.679641,1.093374,,,1.522414,,1.812814,7.631752,,
2000-12-22,,1.647186,9.577814,,,8.854113,,112.316017,0.67619,1.082251,,,1.520887,,1.797511,7.651515,,
2000-12-23,,1.647186,9.577814,,,8.854113,,112.316017,0.67619,1.082251,,,1.520887,,1.797511,7.651515,,
2000-12-24,,1.647186,9.577814,,,8.854113,,112.316017,0.67619,1.082251,,,1.520887,,1.797511,7.651515,,
2000-12-25,,1.647186,9.601732,,,8.851299,,112.316017,0.67803,1.082251,,,1.520887,,1.797511,7.567316,,
2000-12-26,,1.647186,9.569264,,,8.871212,,112.316017,0.67803,1.082251,,,1.520887,,1.797511,7.578355,,
2000-12-27,,1.637272,9.546187,,,8.879914,,113.941998,0.667454,1.074114,,,1.510419,,1.798174,7.514393,,
2000-12-28,,1.645234,9.534733,,,8.898223,,114.59343,0.670544,1.077006,,,1.510178,,1.803985,7.460635,,
2000-12-29,,1.636969,9.489522,,,8.855454,,114.905965,0.676411,1.074691,,,1.500806,,1.802257,7.63525,,
2000-12-30,,1.636969,9.489522,,,8.855454,,114.905965,0.676411,1.074691,,,1.500806,,1.802257,7.63525,,
2000-12-31,,1.636969,9.489522,,,8.855454,,114.905965,0.676411,1.074691,,,1.500806,,1.802257,7.63525,,
2001-01-01,,1.636969,9.527351,,,8.855454,,114.905965,0.676411,1.074691,,,1.500806,,1.802257,7.671789,,
2001-01-02,,1.614985,9.478298,,,8.805051,,114.889101,0.671973,1.061233,,,1.497931,,1.787647,7.618593,,
2001-01-03,,1.597062,9.318993,,,8.732949,,114.249738,0.654145,1.049318,,,1.496957,,1.774921,7.367576,,
2001-01-04,,1.608903,9.405054,,,8.74392,,114.453373,0.670755,1.057306,,,1.495136,,1.771516,7.56365,,
2001-01-05,,1.601886,9.317968,,,8.667365,,116.521739,0.667889,1.047669,,,1.503195,,1.753169,7.540492,,
2001-01-06,,1.601886,9.317968,,,8.667365,,116.521739,0.667889,1.047669,,,1.503195,,1.753169,7.540492,,
2001-01-07,,1.601886,9.317968,,,8.667365,,116.521739,0.667889,1.047669,,,1.503195,,1.753169,7.540492,,
2001-01-08,,1.607981,9.399916,,,8.726966,,116.405181,0.665789,1.052964,,,1.496473,,1.763188,7.564915,,
2001-01-09,,1.620253,9.489948,,,8.77779,,115.711095,0.673971,1.063717,,,1.495905,,1.783534,7.746516,,
2001-01-10,,1.619528,9.403209,,,8.712282,,116.160221,0.668933,1.062473,,,1.496175,,1.789949,7.925946,,
2001-01-11,,1.609157,9.29518,,,8.604431,,117.347475,0.666702,1.050089,,,1.497322,,1.790402,7.840911,,
2001-01-12,,1.614458,9.282347,,,8.600314,,117.705605,0.674489,1.047669,,,1.4923,,1.781351,7.785437,,
2001-01-13,,1.614458,9.282347,,,8.600314,,117.705605,0.674489,1.047669,,,1.4923,,1.781351,7.785437,,
2001-01-14,,1.614458,9.282347,,,8.600314,,117.705605,0.674489,1.047669,,,1.4923,,1.781351,7.785437,,
2001-01-15,,1.636296,9.422677,,,8.714468,,118.710225,0.676602,1.06067,,,1.50297,,1.808231,6.773653,,
2001-01-16,,1.634615,9.476201,,,7.650552,,118.221419,0.679452,1.062473,,,1.502444,,1.798555,6.839142,,
2001-01-17,,1.636228,9.473712,,,8.706897,,117.709664,0.676245,1.064283,,,1.50745,,1.795977,7.790762,,
2001-01-18,,1.62516,9.472246,,,8.746278,,118.332624,0.680561,1.063377,,,1.50957,,1.800298,7.901744,,
2001-01-19,,1.624255,9.425532,,,8.739362,,117.723404,0.679255,1.06383,,,1.509043,,1.789043,7.855532,,
2001-01-20,,1.624255,9.425532,,,8.739362,,117.723404,0.679255,1.06383,,,1.509043,,1.789043,7.855532,,
2001-01-21,,1.624255,9.425532,,,8.739362,,117.723404,0.679255,1.06383,,,1.509043,,1.789043,7.855532,,
2001-01-22,,1.651238,9.61141,,,8.83423,,116.555436,0.689128,1.076426,,,1.509473,,1.810118,7.953498,,
2001-01-23,,1.628149,9.491336,,,8.780695,,117.168066,0.677368,1.063038,,,1.504943,,1.801318,7.818433,,
2001-01-24,,1.648698,9.570691,,,8.833656,,118.129976,0.682376,1.075963,,,1.512696,,1.817194,7.779966,,
2001-01-25,,1.667068,9.749289,,,8.983162,,117.15504,0.692106,1.093374,,,1.515526,,1.838727,7.939974,,
2001-01-26,,1.655613,9.635674,,,8.896836,,116.699176,0.68498,1.083658,,,1.503901,,1.846879,7.87072,,
2001-01-27,,1.655613,9.635674,,,8.896836,,116.699176,0.68498,1.083658,,,1.503901,,1.846879,7.87072,,
2001-01-28,,1.655613,9.635674,,,8.896836,,116.699176,0.68498,1.083658,,,1.503901,,1.846879,7.87072,,
2001-01-29,,1.656478,9.606766,,,8.91983,,116.556075,0.684325,1.087784,,,1.503862,,1.841075,7.873817,,
2001-01-30,,1.653148,9.605306,,,8.89203,,116.755464,0.688703,1.087311,,,1.501468,,1.835599,7.849081,,
2001-01-31,,1.646616,9.546325,,,8.845367,,116.076617,0.688152,1.076079,,,1.50156,,1.832993,7.779189,,
2001-02-01,,1.629492,9.462046,,,8.739847,,115.564533,0.674569,1.063151,,,1.496385,,1.803317,7.736339,,
2001-02-02,,1.634634,9.450516,,,8.712661,,115.265228,0.676943,1.063038,,,1.493143,,1.802806,7.709365,,
2001-02-03,,1.634634,9.450516,,,8.712661,,115.265228,0.676943,1.063038,,,1.493143,,1.802806,7.709365,,
2001-02-04,,1.634634,9.450516,,,8.712661,,115.265228,0.676943,1.063038,,,1.493143,,1.802806,7.709365,,
2001-02-05,,1.632149,9.472361,,,8.693899,,115.416446,0.674695,1.061008,,,1.496764,,1.809761,7.733263,,
2001-02-06,,1.650397,9.547737,,,8.760995,,114.835872,0.683759,1.072731,,,1.510835,,1.824179,7.765394,,
2001-02-07,,1.650617,9.52118,,,8.758177,,116.203753,0.685576,1.072386,,,1.511206,,1.826273,7.901984,,
2001-02-08,,1.660738,9.636659,,,8.863341,,116.019523,0.689262,1.084599,,,1.509328,,1.841649,7.968547,,
2001-02-09,,1.663379,9.651024,,,8.859868,,117.372927,0.691232,1.083776,,,1.509808,,1.860843,7.888046,,
2001-02-10,,1.663379,9.651024,,,8.859868,,117.372927,0.691232,1.083776,,,1.509808,,1.860843,7.888046,,
2001-02-11,,1.663379,9.651024,,,8.859868,,117.372927,0.691232,1.083776,,,1.509808,,1.860843,7.888046,,
2001-02-12,,1.654716,9.677003,,,8.839363,,117.592593,0.690245,1.076658,,,1.514212,,1.861003,7.849483,,
2001-02-13,,1.657358,9.725067,,,8.85283,,117.078167,0.682911,1.078167,,,1.525067,,1.860054,7.846685,,
2001-02-14,,1.673022,9.858248,,,8.944214,,116.158204,0.687078,1.089562,,,1.522009,,1.887775,7.880584,,
2001-02-15,,1.684818,9.845875,,,8.9978,,116.072607,0.687239,1.10011,,,1.529263,,1.906711,7.829373,,
2001-02-16,,1.686602,9.821135,,,8.986064,,115.088335,0.693734,1.097333,,,1.535279,,1.894327,7.845825,,
2001-02-17,,1.686602,9.821135,,,8.986064,,115.088335,0.693734,1.097333,,,1.535279,,1.894327,7.845825,,
2001-02-18,,1.686602,9.821135,,,8.986064,,115.088335,0.693734,1.097333,,,1.535279,,1.894327,7.845825,,
2001-02-19,,1.667426,9.751438,,,8.896125,,115.825464,0.690546,1.085423,,,1.541517,,1.889178,7.747748,,
2001-02-20,,1.692503,9.907056,,,9.06946,,115.611907,0.693054,1.102536,,,1.535612,,1.909151,7.789305,,
2001-02-21,,1.679532,9.853488,,,8.993002,,116.652088,0.6897,1.093374,,,1.54133,,1.898316,7.768095,,
2001-02-22,,1.691365,9.998123,,,9.107774,,116.309629,0.690813,1.10424,,,1.536661,,1.914863,7.832155,,
2001-02-23,,1.691748,9.984554,,,9.095322,,116.615181,0.697705,1.103266,,,1.537621,,1.915269,7.932039,,
2001-02-24,,1.691748,9.984554,,,9.095322,,116.615181,0.697705,1.103266,,,1.537621,,1.915269,7.932039,,
2001-02-25,,1.691748,9.984554,,,9.095322,,116.615181,0.697705,1.103266,,,1.537621,,1.915269,7.932039,,
2001-02-26,,1.684459,9.911038,,,9.028007,,116.496431,0.691488,1.098298,,,1.534212,,1.904228,7.790664,,
2001-02-27,,1.67718,9.877769,,,8.983957,,116.130088,0.693659,1.091346,,,1.529193,,1.901997,7.713085,,
2001-02-28,,1.666955,9.788387,,,8.915441,,117.268599,0.689771,1.081315,,,1.530169,,1.898465,7.638084,,
2001-03-01,,1.662639,9.716798,,,8.862337,,117.294206,0.690366,1.078865,,,1.539864,,1.89384,7.734276,,
2001-03-02,,1.642529,9.664637,,,8.793122,,119.139165,0.680017,1.068034,,,1.547367,,1.895226,7.72637,,
2001-03-03,,1.642529,9.664637,,,8.793122,,119.139165,0.680017,1.068034,,,1.547367,,1.895226,7.72637,,
2001-03-04,,1.642529,9.664637,,,8.793122,,119.139165,0.680017,1.068034,,,1.547367,,1.895226,7.72637,,
2001-03-05,,1.652445,9.721655,,,8.838259,,119.441161,0.679205,1.074691,,,1.543471,,1.91424,7.732832,,
2001-03-06,,1.656752,9.724108,,,8.839315,,118.42871,0.685742,1.077702,,,1.542623,,1.92941,7.920897,,
2001-03-07,,1.65166,9.725475,,,8.82669,,119.673364,0.682712,1.07446,,,1.546685,,1.948748,7.89481,,
2001-03-08,,1.655713,9.730992,,,8.820876,,119.609107,0.681486,1.073883,,,1.551869,,1.967461,7.714454,,
2001-03-09,,1.64914,9.687934,,,8.752805,,119.386556,0.678209,1.068719,,,1.545688,,1.952335,7.705247,,
2001-03-10,,1.64914,9.687934,,,8.752805,,119.386556,0.678209,1.068719,,,1.545688,,1.952335,7.705247,,
2001-03-11,,1.64914,9.687934,,,8.752805,,119.386556,0.678209,1.068719,,,1.545688,,1.952335,7.705247,,
